university;user_id;user_name;number_tweets;friends_count;followers_count;created_at
ucscconcepcion;110569693;DanielleAckless;27186;126;23;"Tue Feb 02 00:53:47 +0000 2010"
ucscconcepcion;1168678407409930241;LuisMez21077689;21;140;13;"Tue Sep 03 00:14:00 +0000 2019"
ucscconcepcion;169350735;Jorgevergaran;83;119;28;"Thu Jul 22 03:45:46 +0000 2010"
ucscconcepcion;1325627046;pmartinezt92;287;1053;226;"Wed Apr 03 23:12:41 +0000 2013"
ucscconcepcion;61065992;polymard;966;395;84;"Wed Jul 29 00:37:56 +0000 2009"
ucscconcepcion;107764631;jalondrad;5778;131;336;"Sat Jan 23 17:10:52 +0000 2010"
ucscconcepcion;64499592;camilacortezc;424;609;131;"Mon Aug 10 20:06:51 +0000 2009"
ucscconcepcion;608760784;sisandoval;219;351;69;"Fri Jun 15 04:08:01 +0000 2012"
ucscconcepcion;593446227;car0_rivera;78;193;23;"Tue May 29 04:45:26 +0000 2012"
ucscconcepcion;269968141;Constanza_97;285;311;32;"Mon Mar 21 19:40:28 +0000 2011"
ucscconcepcion;1032422227;jm_monten;14;184;22;"Mon Dec 24 10:50:10 +0000 2012"
ucscconcepcion;848634920981463047;CamiiOrtizC;22;65;4;"Sun Apr 02 20:35:06 +0000 2017"
ucscconcepcion;3681003555;martajofres;114;2627;102;"Thu Sep 17 02:26:25 +0000 2015"
ucscconcepcion;1187140225283379200;Khememo2;1;90;3;"Wed Oct 23 22:55:45 +0000 2019"
ucscconcepcion;1057356119201509376;CalidadUtalca;173;161;189;"Tue Oct 30 19:38:38 +0000 2018"
ucscconcepcion;264354244;Jacasfer;58;1030;93;"Fri Mar 11 19:28:39 +0000 2011"
ucscconcepcion;1187071624169840641;PatriciaHenrq11;3;27;1;"Wed Oct 23 18:22:02 +0000 2019"
ucscconcepcion;1186877258344095744;Sangrewiccana;7;189;59;"Wed Oct 23 05:29:38 +0000 2019"
ucscconcepcion;1186987590622289920;Alvaro98191511;3;320;2;"Wed Oct 23 12:48:14 +0000 2019"
ucscconcepcion;1186744953155870720;JoseMiguelFaun3;3;70;9;"Tue Oct 22 20:44:09 +0000 2019"
ucscconcepcion;1201485344;Javieraaapm;16;83;2;"Wed Feb 20 16:10:11 +0000 2013"
ucscconcepcion;1900383421;Rojacrab2013;588;43;50;"Tue Sep 24 12:38:43 +0000 2013"
ucscconcepcion;3092599523;alvarezsebv;93;71;9;"Mon Mar 16 23:56:12 +0000 2015"
ucscconcepcion;714197102415503360;evigueras7;2060;271;23;"Sun Mar 27 21:07:13 +0000 2016"
ucscconcepcion;1164241171700490240;Javierohh1;0;7;0;"Wed Aug 21 18:22:07 +0000 2019"
ucscconcepcion;1186322565289132037;KarinaRuizSalg1;185;574;6;"Mon Oct 21 16:45:23 +0000 2019"
ucscconcepcion;1186717448181108737;Susana97192559;0;35;1;"Tue Oct 22 18:54:31 +0000 2019"
ucscconcepcion;4482539723;jhoce_pg;154;191;34;"Mon Dec 14 15:46:12 +0000 2015"
ucscconcepcion;2891679701;ignaaciocc;4504;236;433;"Tue Nov 25 05:11:22 +0000 2014"
ucscconcepcion;1033530933637509120;Stgoneftali;91;81;4;"Sun Aug 26 01:45:51 +0000 2018"
ucscconcepcion;2291732852;UninosEAFIT;4694;1772;1636;"Tue Jan 14 21:42:07 +0000 2014"
ucscconcepcion;218917254;SamSSP;2129;171;171;"Tue Nov 23 14:09:22 +0000 2010"
ucscconcepcion;39072959;_coniirr;22234;935;723;"Sun May 10 16:40:29 +0000 2009"
ucscconcepcion;1186658432692174848;jerez_orellana;448;329;10;"Tue Oct 22 15:00:28 +0000 2019"
ucscconcepcion;1186391449782358017;MoniReyesRey;30;79;1;"Mon Oct 21 21:19:18 +0000 2019"
ucscconcepcion;1186389337837129729;ProbosteKarla;20;55;7;"Mon Oct 21 21:10:46 +0000 2019"
ucscconcepcion;1702006200;AC_Innovation;1210;614;425;"Mon Aug 26 14:12:26 +0000 2013"
ucscconcepcion;13481392;pacitaconsu;589;260;170;"Thu Feb 14 18:05:07 +0000 2008"
ucscconcepcion;1055782140821078016;celiavillaf;8;339;9;"Fri Oct 26 11:24:12 +0000 2018"
ucscconcepcion;277677999;CB_UdeC;3710;2344;6751;"Tue Apr 05 20:50:23 +0000 2011"
ucscconcepcion;120332448;pablosilvas;725;624;166;"Sat Mar 06 04:01:25 +0000 2010"
ucscconcepcion;1144038395896836097;VivianaCaniunir;0;95;1;"Thu Jun 27 00:23:03 +0000 2019"
ucscconcepcion;824726411017609216;cotepitafuentes;15;90;10;"Thu Jan 26 21:11:13 +0000 2017"
ucscconcepcion;1186114752608718848;Angelouou;21;85;5;"Mon Oct 21 03:01:28 +0000 2019"
ucscconcepcion;971820820757647361;Maca_chaan;23672;1057;575;"Thu Mar 08 18:51:54 +0000 2018"
ucscconcepcion;1176543295817814016;danidelrioreyes;850;403;105;"Tue Sep 24 17:06:08 +0000 2019"
ucscconcepcion;594776483;paticriq;45;319;63;"Wed May 30 17:52:31 +0000 2012"
ucscconcepcion;3011614492;jackwebnet;7;53;5;"Mon Feb 02 03:58:57 +0000 2015"
ucscconcepcion;941017101053104135;AndreaMoragaGu1;13;49;0;"Wed Dec 13 18:48:54 +0000 2017"
ucscconcepcion;1661126348;Dani_Negas;12396;790;160;"Sat Aug 10 22:52:16 +0000 2013"
ucscconcepcion;104273377;smvrzgz;27359;284;76;"Tue Jan 12 21:07:53 +0000 2010"
ucscconcepcion;1185745462432817153;Constan54612750;0;27;0;"Sun Oct 20 02:33:11 +0000 2019"
ucscconcepcion;821208380488486913;David_steb;42;54;19;"Tue Jan 17 04:11:50 +0000 2017"
ucscconcepcion;1090678883026984960;Paola26714071;0;109;0;"Wed Jan 30 18:31:24 +0000 2019"
ucscconcepcion;1186079928867082242;natty_se;246;249;20;"Mon Oct 21 00:41:20 +0000 2019"
ucscconcepcion;191163832;BenjaminRuizM;19;65;11;"Wed Sep 15 19:18:38 +0000 2010"
ucscconcepcion;1185762601269104647;CamilaMackaren1;15;40;7;"Sun Oct 20 03:40:26 +0000 2019"
ucscconcepcion;1186024828672905219;MmcCamila;7;109;11;"Sun Oct 20 21:03:47 +0000 2019"
ucscconcepcion;1185976178177400832;Darm2k1;40;122;8;"Sun Oct 20 17:48:59 +0000 2019"
ucscconcepcion;784518568587227136;LanderaRocio;59;44;9;"Fri Oct 07 22:19:37 +0000 2016"
ucscconcepcion;2562887199;tatyvilll1;219;543;38;"Sun May 25 03:50:30 +0000 2014"
ucscconcepcion;2974141229;NElporque;118;144;12;"Mon Jan 12 04:39:26 +0000 2015"
ucscconcepcion;1185933884871073792;Nathaliaandrea3;0;40;0;"Sun Oct 20 15:00:59 +0000 2019"
ucscconcepcion;74055466;ggcontre;920;1520;368;"Mon Sep 14 03:24:17 +0000 2009"
ucscconcepcion;1185777834138263559;SIS1818_;714;134;18;"Sun Oct 20 04:40:52 +0000 2019"
ucscconcepcion;4150755623;valentjara17;5236;107;61;"Mon Nov 09 17:51:11 +0000 2015"
ucscconcepcion;76276679;enriquecd;1692;1628;263;"Tue Sep 22 07:33:36 +0000 2009"
ucscconcepcion;263728556;Jcsilvar;904;145;29;"Thu Mar 10 16:37:10 +0000 2011"
ucscconcepcion;1185631393382051840;CamilaP28406931;16;30;1;"Sat Oct 19 18:59:18 +0000 2019"
ucscconcepcion;843625268166180865;Lili79_1;48;560;15;"Mon Mar 20 00:48:32 +0000 2017"
ucscconcepcion;1032450640801353728;Cjaraa1;21;83;5;"Thu Aug 23 02:13:09 +0000 2018"
ucscconcepcion;1523486443;AmarantaCerro;51;220;76;"Sun Jun 16 23:28:28 +0000 2013"
ucscconcepcion;32248142;dr_athanatos;169;177;119;"Fri Apr 17 01:47:28 +0000 2009"
ucscconcepcion;198026356;jaimecastro1;0;46;8;"Sun Oct 03 04:01:19 +0000 2010"
ucscconcepcion;1021591725846999040;Pgonm;26;44;4;"Tue Jul 24 03:03:42 +0000 2018"
ucscconcepcion;1185732093160165376;isabeeeel_;1;10;0;"Sun Oct 20 01:39:08 +0000 2019"
ucscconcepcion;303389624;paulashile;2514;151;134;"Sun May 22 19:48:13 +0000 2011"
ucscconcepcion;1185753479643648001;FabioAP8;2;16;0;"Sun Oct 20 03:04:29 +0000 2019"
ucscconcepcion;1056550005203525633;mleivade;175;406;64;"Sun Oct 28 14:15:25 +0000 2018"
ucscconcepcion;261883761;ariela404;540;296;66;"Sun Mar 06 22:23:00 +0000 2011"
ucscconcepcion;134679980;Rosefusion;10436;701;376;"Mon Apr 19 04:18:35 +0000 2010"
ucscconcepcion;819704977534910464;Myskins2;5;60;0;"Fri Jan 13 00:37:50 +0000 2017"
ucscconcepcion;2840880917;Conitta92;790;128;28;"Wed Oct 22 03:50:58 +0000 2014"
ucscconcepcion;2217093974;Vanneasdf;7479;247;108;"Wed Nov 27 03:30:52 +0000 2013"
ucscconcepcion;87712736;jotavelasco;127;282;62;"Thu Nov 05 15:32:17 +0000 2009"
ucscconcepcion;1185738394686705664;JDGS09521778;0;57;0;"Sun Oct 20 02:04:10 +0000 2019"
ucscconcepcion;717898631387418624;Valenti09812927;4;216;12;"Thu Apr 07 02:15:46 +0000 2016"
ucscconcepcion;1111394128435310592;b_c0001;2;305;0;"Thu Mar 28 22:26:23 +0000 2019"
ucscconcepcion;1101191122230149120;Sandra83714964;146;36;4;"Thu Feb 28 18:43:17 +0000 2019"
ucscconcepcion;1414183850;phytools_liam;2073;1737;3441;"Thu May 09 00:41:20 +0000 2013"
ucscconcepcion;104851236;Carolinne_rose;986;1464;196;"Thu Jan 14 16:03:29 +0000 2010"
ucscconcepcion;1029628909;marceloelkine;117;214;61;"Sun Dec 23 01:35:33 +0000 2012"
ucscconcepcion;3213953686;dba9608c4e00417;15;91;13;"Mon Apr 27 15:50:32 +0000 2015"
ucscconcepcion;269146924;Anibalhm1;954;184;59;"Sun Mar 20 05:29:45 +0000 2011"
ucscconcepcion;1139050558529179649;J_dazorti;136;206;11;"Thu Jun 13 06:03:10 +0000 2019"
ucscconcepcion;825738836659621895;OscarBenaventeC;28;306;33;"Sun Jan 29 16:14:14 +0000 2017"
ucscconcepcion;1175072337210875904;ComparC;19;33;20;"Fri Sep 20 15:41:04 +0000 2019"
ucscconcepcion;1054427958700584960;kritoAguilar06;139;1205;21;"Mon Oct 22 17:43:10 +0000 2018"
ucscconcepcion;1183927366395056128;identidadocent1;30;68;23;"Tue Oct 15 02:07:48 +0000 2019"
ucscconcepcion;1177704228099416065;SubseEdSuperior;2437;732;3732;"Fri Sep 27 21:59:48 +0000 2019"
ucscconcepcion;301964850;Jo_munozm;4987;3462;1731;"Fri May 20 11:14:42 +0000 2011"
ucscconcepcion;2820883276;nikonacc92;2638;4994;202;"Thu Oct 09 23:34:46 +0000 2014"
ucscconcepcion;297973087;Peluucaa;5035;120;106;"Fri May 13 12:58:52 +0000 2011"
ucscconcepcion;95552740;aseblink;156;2349;493;"Wed Dec 09 02:09:42 +0000 2009"
ucscconcepcion;910677730693451776;AlexisRvanal;0;291;5;"Thu Sep 21 01:31:05 +0000 2017"
ucscconcepcion;1183020785033760773;dvm_ucsc;463;712;578;"Sat Oct 12 14:05:55 +0000 2019"
ucscconcepcion;82777480;morellar;17490;1520;656;"Fri Oct 16 02:34:50 +0000 2009"
ucscconcepcion;1181184630130712576;FContinuaUCSC;316;935;330;"Mon Oct 07 12:29:45 +0000 2019"
ucscconcepcion;1037690204243542016;Representa2app;890;178;942;"Thu Sep 06 13:13:18 +0000 2018"
ucscconcepcion;1005802183856705537;ProlifeCerLad;4268;73;43;"Sun Jun 10 13:21:42 +0000 2018"
ucscconcepcion;1692393596;bruno_vbb;2692;2448;312;"Thu Aug 22 23:57:05 +0000 2013"
ucscconcepcion;1181268989437206528;Amrica41548576;39;432;21;"Mon Oct 07 18:04:21 +0000 2019"
ucscconcepcion;1088493218080149509;marujita1521;1598;3353;231;"Thu Jan 24 17:46:21 +0000 2019"
ucscconcepcion;1164704300414771200;Parthurrv;72;246;81;"Fri Aug 23 01:02:08 +0000 2019"
ucscconcepcion;1180206185368166402;sgonzaleznav;3;11;21;"Fri Oct 04 19:41:07 +0000 2019"
ucscconcepcion;359089064;LauraPalmaRojas;3489;3025;1843;"Sun Aug 21 00:48:24 +0000 2011"
ucscconcepcion;1179769239139422209;Hector_Ireland;689;2232;218;"Thu Oct 03 14:44:52 +0000 2019"
ucscconcepcion;1076493880516857856;Kekko_app;26;361;70;"Sat Dec 22 15:05:16 +0000 2018"
ucscconcepcion;799661507067969536;AdultoMayorUC;1261;2278;1863;"Fri Nov 18 17:12:15 +0000 2016"
ucscconcepcion;113691620;Hdecristo;42119;11958;32937;"Fri Feb 12 17:59:20 +0000 2010"
ucscconcepcion;90894874;U_Academia;10186;1098;5940;"Wed Nov 18 15:43:34 +0000 2009"
ucscconcepcion;149613228;aesepulvedag;4636;1638;391;"Sat May 29 18:57:02 +0000 2010"
ucscconcepcion;47186197;Rikardozh;1315;2442;458;"Sun Jun 14 21:55:03 +0000 2009"
ucscconcepcion;1113452708915236865;parexploranuble;981;1364;900;"Wed Apr 03 14:46:27 +0000 2019"
ucscconcepcion;36474946;VisniaSimicic;5571;2087;608;"Wed Apr 29 20:44:07 +0000 2009"
ucscconcepcion;1177718164899209216;JuanE_Vargas;747;480;2063;"Fri Sep 27 22:55:43 +0000 2019"
ucscconcepcion;1170504118324121600;mrojast69;23;31;5;"Sun Sep 08 01:08:38 +0000 2019"
ucscconcepcion;1127999166;gustavosanhuez;4045;1277;2137;"Mon Jan 28 13:07:32 +0000 2013"
ucscconcepcion;64079278;macavalenzuela;1251;1616;550;"Sun Aug 09 01:04:35 +0000 2009"
ucscconcepcion;1013750892;marcela_momberg;9;318;71;"Sat Dec 15 19:02:29 +0000 2012"
ucscconcepcion;966111666751582208;pestay1;0;55;4;"Wed Feb 21 00:45:45 +0000 2018"
ucscconcepcion;762677341617348609;maricanavel27;1693;4936;417;"Mon Aug 08 15:50:23 +0000 2016"
ucscconcepcion;911001475;verbuscar;63;97;14;"Sun Oct 28 19:54:06 +0000 2012"
ucscconcepcion;1177212081919143939;ValerieSilvana2;2;18;2;"Thu Sep 26 13:23:37 +0000 2019"
ucscconcepcion;1121036021553147904;Joaquino__22;36;270;7;"Wed Apr 24 12:59:50 +0000 2019"
ucscconcepcion;1068647505909481472;UdeRecoleta;3424;2711;7127;"Fri Nov 30 23:26:34 +0000 2018"
ucscconcepcion;1051946389868036097;carla_maluenda;5;131;4;"Mon Oct 15 21:22:18 +0000 2018"
ucscconcepcion;20677774;tomista;837;4981;1145;"Thu Feb 12 13:44:14 +0000 2009"
ucscconcepcion;117840570;cepchile;15054;3261;75443;"Fri Feb 26 20:00:10 +0000 2010"
ucscconcepcion;1651258758;VIEUptc;3902;345;1632;"Tue Aug 06 21:31:51 +0000 2013"
ucscconcepcion;3453151;UDTcl;1912;4556;3311;"Wed Apr 04 19:32:18 +0000 2007"
ucscconcepcion;826113543674195968;BrendaInostr;68;56;11;"Mon Jan 30 17:03:12 +0000 2017"
ucscconcepcion;176120517;SergioCerdaG;3454;968;479;"Sun Aug 08 16:37:46 +0000 2010"
ucscconcepcion;1173255744944259072;CarolAbigail11;0;4;1;"Sun Sep 15 15:23:00 +0000 2019"
ucscconcepcion;3323182191;minaoir;2351;165;64;"Sat Jun 13 16:00:27 +0000 2015"
ucscconcepcion;69078818;UTarapaca;3218;287;3517;"Wed Aug 26 19:59:47 +0000 2009"
ucscconcepcion;1171544602324738049;_denverr;2116;150;330;"Tue Sep 10 22:03:08 +0000 2019"
ucscconcepcion;334409224;Brendiu_;1086;178;127;"Wed Jul 13 01:50:45 +0000 2011"
ucscconcepcion;1157323374;estaciongg;1808;2342;523;"Thu Feb 07 14:44:00 +0000 2013"
ucscconcepcion;1171964203621605386;RominaQV;38;242;47;"Thu Sep 12 01:50:27 +0000 2019"
ucscconcepcion;1170073496866758657;lideres_biobio;107;844;418;"Fri Sep 06 20:37:25 +0000 2019"
ucscconcepcion;572110021;PedroTume;323;57;99;"Sat May 05 22:10:54 +0000 2012"
ucscconcepcion;1171059193681518594;DanielR35049008;0;22;0;"Mon Sep 09 13:54:14 +0000 2019"
ucscconcepcion;1098020018732843008;AndreaBezAlarc1;220;245;29;"Wed Feb 20 00:42:27 +0000 2019"
ucscconcepcion;1169835314539421697;Kumulonymbus;47;412;24;"Fri Sep 06 04:51:12 +0000 2019"
ucscconcepcion;1523693004;Camilamonares;13;44;8;"Mon Jun 17 02:17:50 +0000 2013"
ucscconcepcion;983713831259115520;EduardoHebel;1703;2131;2656;"Tue Apr 10 14:30:28 +0000 2018"
ucscconcepcion;941670058404835328;Genero_UdeC;2107;289;1260;"Fri Dec 15 14:03:32 +0000 2017"
ucscconcepcion;150898804;rmartinex;9;527;84;"Wed Jun 02 03:06:39 +0000 2010"
ucscconcepcion;1165650986440056833;DGAIUBB;90;140;148;"Sun Aug 25 15:43:58 +0000 2019"
ucscconcepcion;2863244891;CorpCatim;1309;306;561;"Wed Nov 05 21:02:58 +0000 2014"
ucscconcepcion;1166780437194256387;andresc48439447;4454;852;218;"Wed Aug 28 18:32:01 +0000 2019"
ucscconcepcion;1652036772;ismairakis;7232;2006;610;"Wed Aug 07 04:54:15 +0000 2013"
ucscconcepcion;822918429195767808;La_Pirincho;1521;620;97;"Sat Jan 21 21:26:57 +0000 2017"
ucscconcepcion;1891694569;u44395226;2890;1399;155;"Sat Sep 21 22:21:17 +0000 2013"
ucscconcepcion;75497639;kwanmaster;936;893;238;"Sat Sep 19 07:19:50 +0000 2009"
ucscconcepcion;205318784;maantocabral;7043;3218;1627;"Wed Oct 20 16:11:45 +0000 2010"
ucscconcepcion;864018432;cvr78;3250;953;645;"Sat Oct 06 02:44:57 +0000 2012"
ucscconcepcion;162329413;covasich;700;210;77;"Sat Jul 03 09:53:04 +0000 2010"
ucscconcepcion;1152406039687573510;Miguelhcuevas;121;331;17;"Sat Jul 20 02:33:05 +0000 2019"
ucscconcepcion;612980668;Jes_686;2;113;2;"Wed Jun 20 00:16:08 +0000 2012"
ucscconcepcion;1167963586813157376;ReinosoEdu;2063;274;174;"Sun Sep 01 00:53:26 +0000 2019"
ucscconcepcion;1121549858228383747;mireyavergaram;300;301;152;"Thu Apr 25 23:01:38 +0000 2019"
ucscconcepcion;1163516685703372800;QFyBQConcepcion;55;38;86;"Mon Aug 19 18:22:58 +0000 2019"
ucscconcepcion;521553258;titiadan;298;326;50;"Sun Mar 11 18:34:02 +0000 2012"
ucscconcepcion;1273915609;PamePamefu;98;79;35;"Sun Mar 17 03:16:43 +0000 2013"
ucscconcepcion;1070362500384858117;maximil85904430;132;2614;169;"Wed Dec 05 17:01:21 +0000 2018"
ucscconcepcion;1022827705795047424;CtbtNdc;232;949;97;"Fri Jul 27 12:55:03 +0000 2018"
ucscconcepcion;2984427558;scamvilla;1155;266;212;"Thu Jan 15 18:38:03 +0000 2015"
ucscconcepcion;1121455845806682112;emilioalfonso_;271;542;286;"Thu Apr 25 16:48:04 +0000 2019"
ucscconcepcion;195505613;pegotesbanda;490;1685;1940;"Sun Sep 26 21:54:22 +0000 2010"
ucscconcepcion;1161704219491086337;Tamar39990142;0;13;0;"Wed Aug 14 18:20:44 +0000 2019"
ucscconcepcion;1251842318;DEC_UdeC;12;163;94;"Fri Mar 08 14:15:10 +0000 2013"
ucscconcepcion;346080139;Gonzalo_Tco;927;1517;363;"Sun Jul 31 17:56:07 +0000 2011"
ucscconcepcion;706080709;ConstanzaPeiran;327;1223;113;"Fri Jul 20 00:35:05 +0000 2012"
ucscconcepcion;1117983654666547200;Rivadeneiramed1;94;195;19;"Tue Apr 16 02:50:49 +0000 2019"
ucscconcepcion;1165945042684526592;CarolaMaldini;658;500;80;"Mon Aug 26 11:12:23 +0000 2019"
ucscconcepcion;1054842773852033026;ActicareSenior;273;1293;234;"Tue Oct 23 21:11:30 +0000 2018"
ucscconcepcion;1161039793377165312;IBiobio;55;1105;176;"Mon Aug 12 22:20:32 +0000 2019"
ucscconcepcion;980905942127702017;Fabiola07953330;123;163;15;"Mon Apr 02 20:32:55 +0000 2018"
ucscconcepcion;3242647497;p0n365;214;168;21;"Sat May 09 00:15:59 +0000 2015"
ucscconcepcion;1467717914;LearnChile;8549;3124;4607;"Wed May 29 16:41:28 +0000 2013"
ucscconcepcion;322938896;cggjsave;3;56;2;"Fri Jun 24 00:23:40 +0000 2011"
ucscconcepcion;933145292;lanai_wood;2;423;25;"Wed Nov 07 23:00:28 +0000 2012"
ucscconcepcion;730080100646068224;cetma_udec;1544;796;1193;"Tue May 10 17:00:35 +0000 2016"
ucscconcepcion;123889836;pilypardo;40230;25588;33490;"Wed Mar 17 14:45:20 +0000 2010"
ucscconcepcion;221052426;alexanderpr23;19004;3658;288;"Mon Nov 29 16:17:10 +0000 2010"
ucscconcepcion;549236029;EstraKatha;839;1262;325;"Mon Apr 09 13:38:03 +0000 2012"
ucscconcepcion;1158573749639290881;ReneCrstobal;1;91;25;"Tue Aug 06 03:01:21 +0000 2019"
ucscconcepcion;382044782;javierbutra;16020;2869;9438;"Thu Sep 29 11:54:47 +0000 2011"
ucscconcepcion;1163073045122170881;Rossana58029038;0;119;2;"Sun Aug 18 13:00:06 +0000 2019"
ucscconcepcion;4127355586;abigailcilla192;23;74;16;"Fri Nov 06 14:08:54 +0000 2015"
ucscconcepcion;1144747133653966849;cmas_app;2293;2445;1191;"Fri Jun 28 23:19:19 +0000 2019"
ucscconcepcion;1118558694810238977;ValeriaSGuerra;189;1302;561;"Wed Apr 17 16:55:49 +0000 2019"
ucscconcepcion;1526211306;N_Schiappa;2130;2684;1068;"Tue Jun 18 00:04:17 +0000 2013"
ucscconcepcion;810120566741073922;Rootman_Chile;273;389;240;"Sat Dec 17 13:52:49 +0000 2016"
ucscconcepcion;797938341048123396;ChristianYaksic;19;71;83;"Sun Nov 13 23:05:00 +0000 2016"
ucscconcepcion;118237623;TheBitter_;3891;779;275;"Sun Feb 28 01:29:26 +0000 2010"
ucscconcepcion;402235076;froms77;1118;2864;648;"Mon Oct 31 19:14:10 +0000 2011"
ucscconcepcion;72322704;Pamecl;135;597;101;"Mon Sep 07 16:41:24 +0000 2009"
ucscconcepcion;1161087240514224128;ParcelasF;25;188;25;"Tue Aug 13 01:29:04 +0000 2019"
ucscconcepcion;3293015015;VamosFueguinos;26459;4869;2849;"Thu May 21 13:53:13 +0000 2015"
ucscconcepcion;217126537;Rnahuelv;11448;428;295;"Thu Nov 18 17:15:35 +0000 2010"
ucscconcepcion;1160898508116889600;MiguelPonceLag1;396;188;48;"Mon Aug 12 12:59:07 +0000 2019"
ucscconcepcion;1160748049976700928;conibel81875457;224;324;34;"Mon Aug 12 03:01:15 +0000 2019"
ucscconcepcion;1151908283080421382;RosaTeresaChoq1;1;19;1;"Thu Jul 18 17:35:10 +0000 2019"
ucscconcepcion;2620110085;Naposeiseki;0;13;8;"Sat Jul 12 01:50:48 +0000 2014"
ucscconcepcion;26311266;nello_rolleri;4965;1117;1792;"Tue Mar 24 20:06:35 +0000 2009"
ucscconcepcion;96620056;fcohonorato;997;592;357;"Sun Dec 13 20:32:30 +0000 2009"
ucscconcepcion;797225083366477825;felipeignc;25;279;27;"Fri Nov 11 23:50:46 +0000 2016"
ucscconcepcion;1018356746669252609;EytelPastor;648;1923;594;"Sun Jul 15 04:49:03 +0000 2018"
ucscconcepcion;1120761778412113920;MNLluch;0;102;6;"Tue Apr 23 18:50:05 +0000 2019"
ucscconcepcion;138185465;FelipeAlbornozG;213;413;75;"Wed Apr 28 21:33:11 +0000 2010"
ucscconcepcion;464185889;Olivares_DDHH;5948;4577;345;"Sat Jan 14 23:21:31 +0000 2012"
ucscconcepcion;402892657;lorenaarriagad2;4788;402;78;"Tue Nov 01 18:36:39 +0000 2011"
ucscconcepcion;52739670;hmendiz;317;230;136;"Wed Jul 01 14:29:07 +0000 2009"
ucscconcepcion;1157683534850666496;ColectivoPvnon;19;137;38;"Sat Aug 03 16:03:58 +0000 2019"
ucscconcepcion;973583682199056384;Emprendicion;0;234;13;"Tue Mar 13 15:36:52 +0000 2018"
ucscconcepcion;3429984155;LEITAT_CHILE;975;2409;941;"Tue Aug 18 15:04:51 +0000 2015"
ucscconcepcion;3225759832;VictorVargasWS;741;568;195;"Fri May 01 01:50:35 +0000 2015"
ucscconcepcion;979112256662310913;francojournalis;435;401;57;"Wed Mar 28 21:45:27 +0000 2018"
ucscconcepcion;1084991252075024385;CscNucleo;442;389;407;"Tue Jan 15 01:50:47 +0000 2019"
ucscconcepcion;1133459171301625856;JuntosconelP;88;903;90;"Tue May 28 19:44:59 +0000 2019"
ucscconcepcion;942341737158193152;judithcaamps;854;592;219;"Sun Dec 17 10:32:32 +0000 2017"
ucscconcepcion;1156655828461658115;ingenieria_ucsc;7;16;41;"Wed Jul 31 20:00:13 +0000 2019"
ucscconcepcion;878253252588056576;FACED_UCM;2627;596;635;"Fri Jun 23 14:07:47 +0000 2017"
ucscconcepcion;702199040231002112;lafronterasur;561;526;199;"Tue Feb 23 18:31:12 +0000 2016"
ucscconcepcion;1000421589031227394;revlunar;1278;189;134;"Sat May 26 17:01:08 +0000 2018"
ucscconcepcion;1340547300;APalacio_s;7969;1420;1469;"Wed Apr 10 00:03:43 +0000 2013"
ucscconcepcion;2195031936;NatachaNoria;424;911;307;"Thu Nov 14 23:34:57 +0000 2013"
ucscconcepcion;1155922482345459717;zricardov;0;16;0;"Mon Jul 29 19:26:10 +0000 2019"
ucscconcepcion;1146836740608593920;Mafematusm;6;143;5;"Thu Jul 04 17:42:40 +0000 2019"
ucscconcepcion;1112721245269884929;OmbudsChile;460;593;133;"Mon Apr 01 14:19:53 +0000 2019"
ucscconcepcion;1154764700292452352;sparedes_a;39;151;109;"Fri Jul 26 14:45:33 +0000 2019"
ucscconcepcion;1135011284175527936;ahoraescuandob1;72;1705;270;"Sun Jun 02 02:32:32 +0000 2019"
ucscconcepcion;123270934;Violet_Lavander;61170;4296;1872;"Mon Mar 15 15:02:23 +0000 2010"
ucscconcepcion;271112114;Dnyjavier;52;361;17;"Wed Mar 23 21:52:04 +0000 2011"
ucscconcepcion;31611046;regnerm;19141;1464;783;"Thu Apr 16 02:37:47 +0000 2009"
ucscconcepcion;221489760;anahormazabal;958;3630;1524;"Tue Nov 30 20:20:18 +0000 2010"
ucscconcepcion;1154201181759201285;gonzalo_eriz;0;17;1;"Thu Jul 25 01:26:20 +0000 2019"
ucscconcepcion;350081789;rominasalins;1832;2266;931;"Sun Aug 07 05:14:48 +0000 2011"
ucscconcepcion;1138902627763326976;inglesumce;131;323;55;"Wed Jun 12 20:15:21 +0000 2019"
ucscconcepcion;432102112;ANAUCDM;3550;1638;676;"Fri Dec 09 01:41:15 +0000 2011"
ucscconcepcion;1149318285395206144;RevistaSocio;16;150;23;"Thu Jul 11 14:03:27 +0000 2019"
ucscconcepcion;1153335962031808514;Farcodiubb;4310;4027;1881;"Mon Jul 22 16:08:16 +0000 2019"
ucscconcepcion;3291751203;ctariasm;0;293;6;"Wed May 20 19:20:58 +0000 2015"
ucscconcepcion;154219070;liceolaasuncion;167;34;158;"Thu Jun 10 17:47:58 +0000 2010"
ucscconcepcion;969418593078267906;F0bonita;0;119;4;"Fri Mar 02 03:46:18 +0000 2018"
ucscconcepcion;353198589;AVejar2_ing;491;182;48;"Thu Aug 11 18:09:24 +0000 2011"
ucscconcepcion;1151513095086456833;IgnacioUrruti18;8;34;8;"Wed Jul 17 15:24:50 +0000 2019"
ucscconcepcion;491878631;chimuchina_;1409;142;86;"Tue Feb 14 03:38:19 +0000 2012"
ucscconcepcion;1150555974631153664;SebastinFelip19;3;75;18;"Mon Jul 15 00:01:35 +0000 2019"
